teks,label
"kubiarkan penisku di dalam vaginanya, beberapa menit baru kumulai gerakan pantatku sehingga penisku bergerak masuk dan keluar, mulai terlihat betapa menikmatinya astrid akan pengalaman pertamanyahampir 30 menit kami bersetubuh dan astrid mulai mencapai klimaksnya karena terasa vaginanya basah oleh lendir, emm, terasa otot vaginanya menegang dan meremas peniskuaku merebahkan tubuh astid di sampingku dan segera menarik dini yang sedang onani sambil melihat film porno di tvtanpa banyak tanya dini segera bergerak mendekatiku, kuhampiri dia dan segera mengangkat kaki kirinya dan kumasukkan penisku ke vaginanya dan tampaknya ia menahan sakit saat menerima hunjaman penisku di lubang vaginanya sambil memejamkan matanya rapat-rapat, tapi sekian lama aku mengocokkan penisku di vaginanya mulai ia merintih keenakanaku bopong gadis itu ke kursi dan rupanya astrid sudah di belakangku dan menyuruhku duduk dan memasukkan penisku ke vaginanya dengan dibimbing tangannyatrid tahan yah, aku juga udah mau selesai nih, ahh, aahh, croot, creettt,creet, aku muntahkan beberapa cairan maniku di dalam vaginanya dan sisanya aku semprotkan di perutnyaenak, yah kak, hanget deh memekku, hmm, ini sperma kamu?, bisiknya dan kujawab dengan ciuman di bibirnya sambil kubelai seluruh tubuh halusnyasetelah itu kami mandi membersihkan diri bersama-sama sambil kuraba permukaan payudara astrid yang kira-kira berukuran cukup besar untuk gadis seusianya, karena terangsang mereka menyerangku dan memulai permainan baru yang di sponsori gadis-gadis manis ini, yang rupanya mereka telah cepat belajarml dengan sahabat istriku yang lagi menjanda istriku yang romantis pelabuhan sperma di kapal cerimai",1
di rumah itulah aku mulai mengalami fantasi fantasi liar tentang dunia sexualku,1
"namanya tina, gadis bali berkulit hitam manis",1
mulai saat itu aku menyukai pendekar mata keranjang dan sejenisnya,1
aku mulai merasakan kenikmatan,1
bau yang membuat kejantananku langsung bertambah kencang,1
"tapi entah kenapa, sangat mengundang gairah lelakiku saat itu",1
dapat kurasakan kehangatan dada perawannya,1
"kejantananku yang semakin matang terasa mengeras, apalagi karena aku memang ingin pipis",1
saat itulah kurasakan puting susu kak tina mengelus punggung tanganku,1
sepasang putingnya melesak di balik daster tipisnya,1
kejantananku menegangantara rasa takut akan ketahuan dan kenikmatan meletakkan tanganku di atas dada seorang dara,1
aku dan kak tina berpelukan telanjang bulat di atas ranjang kami,1
aku agak risih saat tangannya menyentuh kejantananku,1
ini memang mani kata kak tina,1
"saat menyimpan sepatu di samping kamar, aku mendengar suara perempuan mengerang, mendesah-desah, yang keluar dari dalam kamarku",1
"saat tangannya beralih meremas payudaranya, terbukalah kewanitaannya",1
saat itulah aku pertama kali melihat vagina wanita dewasa,1
"seeerrr, kejantananku sakit sekali rasanya",1
"oooh, cairan berwarna putih kental keluar dari kepala kejantananku",1
ceritanya benar-benar vulgar,1
nafsunya kurasa,1
badanku belumlah terlalu besar,1
aku menikmati saja,1
"kejantananku meronta di balik celanaku, yang saat itu belum terbiasa memakai underwear",1
"kali ini sensasi yang kurasakan tidak hanya dada kak tina yang menekan punggungku, juga sebentuk gundukan hangat di pangkal pahanya menyentuh pantatku",1
otakku terbakar! tangan kak tinapun tetap meraba pahaku,1
"malah tangannya mulai menyentuh kejantananku, memegang batangnya",1
"tangan kak tina tetap mengelus dan meremas kejantananku dari balik celanatanganku pun bereaksi lebih berani, meremas pahanya yang kiri dan kanan",1
"mukaku tepat di antara bukit kembarnya, sedang kejantananku tepat di kewanitaannya",1
aku menikmati saat itu,1
"kejantananku menekan kemaluannya, tergadang kugosok-gosokkan",1
"setelah belasan menit melakukan itu, kejantananku menyemburkan spermaku",1
"paginya aku takut-takut, kalau kak tina tahu ada sisa sperma di dasternyakecantol nafsu janda binal nikmatnya bercinta dengan eci adik iparku diperkosa anak kostku ngentot cewek hamil memang sensasi tersendiribodinya yang molek juga motul (montok betul) dan kulitnya yang putih bersih, terbalut dengan setelan warna cyan, serta bajunya yang modis pakai belahan dada v yang menyiratkan buah dadanya yang penuh dan pakai rok mini",1
yang menambah bikin nafsu kita saja kalau melihat pahanya yang mulus dan betisnya yang panjang,1
"yang terbayang sama saya waktu itu bodinya yang menggiurkan dan payudaranya yang besarbayangkan ini perempuan ukurannya 36d 24 32, saya tegur itu perempuan, saya tanya ke dia, makan sendiri saja? dia tersenyum manis sekali, iya, katanya, saya lihat matanya yang kelihatan ngesex sekali mengerling genit sambil senyum-senyum simpul penuh arti",1
"tiba-tiba saya merasa di betis kaki saya sudah ada yang mengusap-usap lembut sekali, dan terus ke atas sampai ke ruitsluiting celokan saya, pas saya lihat, gila nih kaki telanjangnya sebelah kanan yang putih mulus sudah menyebrang sampai di atas penis sayadalam perjalanan dan di sela-sela lampu merah kita berdua beraksi, dia menuntun tangan saya untuk membelai-belai cd dan bra-nya sedang dia selalu melumat-lumat bibir dan mengulum-ngulum lidah sayalantas saya pegang payudaranya yang hangat, dia tersenyum hangat dan menekan tubuhnya ke tubuh saya hingga buah dadanya yang tergencet menyembul keluar, suka khan? katanya sambil memainkan dan melepaskan kancing-kancing bajunya, dengan tangan gemetaran saya bantu dia untuk melepas kancingnya satu per satu",1
"kaus dalam putihnya saya lepaskan sampai tinggal bra-nya yang tipe cup, saya rengkuh sekali gasak lepas sampai itu payudaranya yang besar, mancung dan kencang menantang lepas bebas, lantas saya remas-remas payudaranya sampai katryn belingsatan keenakan",1
"saya jilati puting payudaranya yang berwarna pink kecoklatan dan semakin lama semakin mengeras, saya tinggalkan cupang sebanyak-banyaknya, di kiri kanan payudaranya yang kenyal dan di perut dan pusar, lantas sambil cium-ciumi mengarah ke bawah, saya ploroti roknya hingga tinggal cd-nya yang berwarna merah darah, saya ciumi cd-nyasaya lihat mukanya yang sudah merah, sekali-sekali saya lihat katryn sudah menelan air liurnya tanda nafsunya sudah naik",1
sampai kita berdua sudah bugil,1
"saya bopong dia ke atas tempat tidur sambil meneruskan ciuman saya dan mengulum bibir dan lidahnya yang terasa nikmat di mulutdia dorong badan saya ke atas spring bed, kemudian dia menjilati seluruh atas badan saya, saya merasa kegelian dijilat-jilat dan dicium-ciumi kayak gitu",1
"geli ah!saya ambil inisiatif, saya cumbu dia mulai dari bibirnya yang basah, tangan saya mulai mengelus-elus ke pinggulnya, jari-jari saya mulai membelai-belai vaginanya, pas sampai di clit-nya dia menggeliat, kejutan ini membuat saya tambah terangsang melihat nafsu berahinya yang sudah menggebu-gebu karena bibir dan liang vaginanya sudah mulai basah dan hangat waktu saya tekan-tekan jari-jari saya ke dalam liang vaginanya, dia merem melek menikmati cumbuan-cumbuan saya di bibirnya",1
"semakin lama jari-jari saya semakin cepat bergerak-gerak membelai-belai bibir dan liang vaginanya, terus dia mengangkat-angkat pantatnya menyambut ketrampilan jari saya",1
"dia merintih-rintih, aahhnnggh huuahhngghh sudah sudah saya sudah nggak tahan pakai penis kamu saja cepet ngentotin saya dong katanya",1
"akhirnya saya masukan penis saya perlahan-lahan ke dalam liang vaginanya yang sudah licin, oh nikmat banget, katanya",1
"saya teruskan penetrasi saya ke liang vaginanya, uhmm sempit amat nih vagina, pikir saya",1
"ayo dong masukin yang dalam, dia mendesah sambil menahan napas, tangannya terus menjaga dan membimbing penis saya berlabuh di vaginanya",1
saya senggamain nih perempuan dan saya merasa ini vagina becek sekali,1
"kalau penetrasi licin begini saya tambah speed, goyangan saya semakin kencang, dia membalas iramanya dengan mengiringi goyangan saya",1
"oh, augh genjot terus, yang keras dong katanya saya dengar desahannya",1
"owhh hhahh nghhahh goyang yang keras! hhahh ennnakkkhh mmhh enakkkhterus katryn bilang, mau spank nggak? katanya",1
"katryn membimbing saya mencabut penis saya dari vaginanya terus dia jepit penis saya pakai payudaranya yang besar, terus dia bekap payudaranya di antara penis saya di sela-sela payudaranya",1
"sudah, goyang dong katanya saya langsung mengerti maunya dia apa, langsung saya tarik dan sodok penis saya di sela-sela payudaranya yang kenyal dan hangat",1
"pas penis saya mau dekat ke mulutnya, dia jilat-jilati kepala penis saya, ih merinding saya merasakan kenikmatan yang luar biasa",1
oooh! yeaach! dia menggelinjang-gelinjang keenakan,1
"akhirnya dia berjongkok dan nangkring tepat di atas penis saya, perlahan-lahan dia pegang penis saya dan dia tembak tepat di lubang vaginanya, perlahan-lahan pinggulnya mulai bergoyang-goyang hebat",1
"dia terus goyang naik turun membuat nikmat penis saya, lantas dia mulai mencumbu dan mengulum bibir saya",1
saya jambak rambutnya yang panjang dan saya tarik sampai bisa saya remas payudaranya yang besar,1
"lantas dia mainkan sendiri nipplenya, dia tarik-tarik seperti catapult, sedang saya mengelus-elus punggung dan pantatnya yang halus",1
"dia bergoyang terus, lalu dia bilang, capek ah di atas, katryn cabut vaginanya dari penis saya yang menancap tegak lurus, kemudian pelan-pelan katryn mengelus-elus penis saya yang sudah mulai menegang, terus dia kocok pelan-pelan penis saya pakai tangannya yang putih montok terus dia kocok-kocokan sampai penis saya sudah berdiri tegak, sebentar-sebentar dia genggam, kemudian dia cium-ciumi penis saya, nggak lama kemudian dia mulai mengulum-ngulum batang penis sayaehmm nikmat memang kalau memainkan mukanya yang cantik, tapi rambutnya yang panjang menjuntai-juntai terurai bebas kena penis saya, membuat saya tambah terangsang dan kegelian",1
"dia ludahi penis saya, saya suka penismu, boleh kan saya jilati bijinya lantas dia mulai mengulum-ngulum biji-biji balon di bawah batang penis saya, terus dia gigit-gigit kecil",1
gigitannya yang kecil-kecil ini yang membuat saya meringis kenikmatan campur kesakitan yang bikin saya takluk sama dia,1
"terus katryn ganti posisi doggy style, menunggu penis saya masuk ke vaginanya, akhirnya pelan-pelan dia bimbing penis saya masuk ke vaginanyasaya dorong penis saya maju mundur, terus dong tekan, jangan berhenti katanya",1
"saya goyang terus keenakan sambil terus saya elus-elus pantatnya, wah ini pantat bulat sekali, saya suka melihat ini pantat menari-nari indah, merasa keenakan pakai penis saya",1
"di depan mata saya saya lihat ada lubang lagi di atas vagina yang saya sodok, saya selipkan saja jari-jari saya di lubang itu",1
"saya lihat dia diam saja, dia merintih kenikmatan dan dia terus mendorong-dorong pantatnya ke belakang dan naik turun membuat saya merasa mau keluar lagi, buru-buru saya cabut penis saya dari lubang vaginanya, dia kaget",1
"sebelum dia berbicara apa-apa, saya cumbu dan kulum bibirnya sehingga dia yang merasa clit-nya yang sudah mulai horny lagi dia masih minta di teruskan doggy style-nya karena belum tuntas",1
"katryn mendesah-desah kencang sekalisaya bilang, ganti posisi yah? akhirnya kami sepakat lewat anal, saya mengambil inisiatif memindahkan penis saya to her ass hole",1
"pelan-pelan saya masukan, penis saya to her ass sambil saya remas-remas pantatnya yang bulat dan sekal",1
saya lihat dia memejamkan mata merasakan penis saya di lubang ass-nya,1
"dia sudah nggak sabar mulai menggerak-gerakan pinggulnya ke arah penis saya, saya sodok lubang ass-nya semakin lama semakin kencang goyangan dan sodokan saya, saya goyang pinggul saya ke kiri dan ke kanan, dia juga berbuat yang sama mengikuti irama persis seperti saya",1
"saya remas-remas lagi buah dadanya yang kenyal, dia menjerit auhgh, sialan! wah, dia kenapa nih? saya cubit putingnya keras-keras, ooowhh goyangin terus, cepat, jangan berhenti katanya",1
"saya cabut penis saya lagi dan pindah ke vaginanya dan melanjutkan doggy style, saya goyang semakin lama semakin kencang, dia juga balas tambah kenceng",1
dia minta goyang yang keras dan kasar sampai dia merasa kesakitan,1
"makin lama goyangan kita semakin kencang, gue mau keluar saya berbisik bilang ke katryn",1
"tiba-tiba dia berhenti terus mencabut vaginanya dari penis saya, sampai saya kaget, tenagnaja kita keluarin barengan, saya terkejut mendengarnya, gila nih cewek maniak seks kali ya? kamu nggak takut kena penyakit apa gitu? tanya sayasaya sih antara percaya dan tidak percaya saja, mungkin cuma alasan dia untuk menelen sperma saja, pikir saya, dasar! kebanyakan makan sperma, nyaho nanti kamu? saya ingatkan ke dia",1
sudah diem kamu! katanya sambil melanjutkan nafsunya buat menghisap penis saya yang masih tegak dan kepingin keluar,1
saya lihat dia dengan tekun menambah nafsu saya sampai ke ubun-ubun,1
"saya lihat kepalanya yang naik turun dengan indah menghisap-hisap penis saya yang sudah hampir meledak-ledak, dengan bibirnya yang semakin cantik kalau lagi kembang-kempis, dia hisap sambil sekali-sekali menjilat-jilat pinggir batang penis saya pakai lidahnya yang liar dan ganas",1
"saya belai-belai saja rambutnya, sementara dia lagi sibuk menekuni penis saya",1
"tiba-tiba penis saya tambah menegang dan crottt crott sperma saya muncrat di dalam mulutnya, terasa sperma saya mengalir di dalam mulutnyapasti benar ada yang katryn telan, terus dia membuka mulutnya sambil menunggu sperma-sperma saya mendarat di ujung lidahnya, setelah selesai muncrat lalu dia menjilat-jilat kepala penis saya sampai bersih sekali hingga tinggal sisa-sisa cairan ludahnya saja yang menempel",1
"mukanya yang sudah memerah dan ngesex sekali membuat saya tambah nafsu lagi sama dia, saya sodok-sodok saja penis saya ke mukanya lagi, saya dorong-dorong saja kepalanya terasa dengusan napasnya yang terengah-engah yang hinggap di batang penis saya",1
"mulai sudah saya jilat-jilati clit-nya pakai ujung lidah saya, nggak kebayang deh rasanya, terus saya cium-ciumi vaginanya, memang ada baunya yang khas, mmhmmh nikmat sekali bikin gue ketagihan saya mulai makan vaginanya saya gigit-gigit kecil",1
"katryn kelihatan mulai sempoyongan dan mulai menjerit-jerit keenakan, huuaahh jeritannya yang keras membuat saya tambah nafsu dan kemudian saya percepat gerakan lidah saya yang menjilat-jilat clit-nya, semua clit-nya yang sudah basah membanjiri vaginanya habis saya jilat, eennggghh hhnggg haannggghh!kemudian katryn berhenti dan minta penis saya dimasukan lagi ke vaginanya",1
"saya menurut saja, padahal penis saya sudah mau relaks",1
dengan susah payah kita berdua berusaha memasukan penis saya ke vaginanya,1
"setelah berhasil, dia mencoba menggoyang-goyangkan pinggulnya sedikit tapi akhirnya saya diamkan saja, dia kerja keras sendirian sampai dia lemas sendiri tapi dia tidak mencabut vaginanya dari penis saya",1
"jelas kita sepakat mempertahankan status quo seperti begini penis saya di vaginanya, vaginanya di penis saya",1
"tidak lama kemudian badan dan penis saya sudah lemas, tapi dia masih nafsu saja sama saya, akhirnya saya minta istirahat sambil cium-ciuman sama dia",1
"dia mengulum bibir saya lama-lama, terus saya juga membalas sambil memainkan lidah kita berdua, benar-benar mengasyikkan",1
"6 menit kemudian penis saya mulai menegang lagi, dia teriak kegirangan, hhaahh, dia minta spank lagigerakan dan goyangan kita semakin lama semakin kencang, tidak lama kemudian saya mulai terasa mau keluar lagi, gue mau keluar lagi keluar lagi? tanyanya sambil mengerling genit ke saya, terus katryn bilang ke saya hun, gimana rasanya, nikmat kan maksudmu? saya tanya ke dia, enak banget, sedot yang kuat dong saya menyahut",1
